topik	text
7	Azt hallottuk , hogy az üzleti területen dolgozók , nyilván elsősorban maga a tulajdonos , gőzerővel dolgoznak a likviditási helyzet rendezésén , és folyamatosan kapcsolatban vannak az MNB-vel .
7	Azt hallottuk , hogy az üzleti területen dolgozók , nyilván elsősorban maga a tulajdonos , gőzerővel dolgoznak a likviditási helyzet rendezésén , és folyamatosan kapcsolatban vannak az MNB-vel .
2	A rendkívüli elnökségi értekezleten az AHFSZ teljes elnöksége arra a döntésre jutott , hogy a január 14-én megtartandó értekezleten sztrájkbizottság felállítását fogják javasolni .
2	A rendkívüli elnökségi értekezleten az AHFSZ teljes elnöksége arra a döntésre jutott , hogy a január 14-én megtartandó értekezleten sztrájkbizottság felállítását fogják javasolni .
2	Az AP arról is ír , hogy ez az incidens tovább növelheti a feszültséget Irán és az Egyesült Államok között .
2	Az AP arról is ír , hogy ez az incidens tovább növelheti a feszültséget Irán és az Egyesült Államok között .
2	A The New York Times hétfőn írta meg arról , hogy július óta Iránban tartják fogva a 46 éves Michael White-ot , az amerikai haditengerészet veteránját .
3	A hírről elsőként beszámoló Verdens Gang ( VG ) norvég napilap szerint az ország 172. leggazdagabb emberének számító Tom Hagen ingatlanmágnás feleségének , Anne-Elisabeth Falkevik Hagennek október 31-én veszett nyoma , és  mai napig nem sikerült megegyezni elrablóival , a tárgyalásokat lassítja , hogy a feltételezett túszejtőkkel igen korlátozott a kapcsolat .
6	Folyamatosan költöznek ki a magyarok Németországba , tíz év alatt több mint háromszorosára növekedett a kint élők száma  írja a német statisztikai hivatal , a Destatis adatai alapján a G7 .
5	  Az , hogy 207 ezer magyar él kint , azt jelenti , hogy minden 51. bevándorló magyar Németországban .
6	Dávid Ferenc a Vállalkozók és Munkáltatók Országos Szövetségének volt főtitkára szerint a túlóratörvényt szerinte azokon a 4-5 ezres településeken fogják végrehajtani , ahol 300-400 főt alkalmazó cégek a város egyetlen munkáltatói , és ilyen helyeken a munkavállaló nem fog tudni ellenállni , mert nem tud hova menni .
5	Állítása szerint azért , mert a Henkel körösladányi termelőüzemében 24 órás munkavégzés folyik , a munkaadónak a versenyképesség miatt szüksége van a dolgozók rugalmas munkavégzésére .
7	"Az indoklás szerint a Figyelő a díjjal „ a Szijjártó Péter fémjelezte külpolitikai fordulatot ismeri el "" : A külgazdasági és külügyminiszter ellentmondást nem tűrő kiállásának köszönhetően jelentősen nőtt Magyarország külpolitikai mozgástere , a magyar modell a világ számára is érthetővé vált , ráadásul egyre többen csatlakoznak a magyar állásponthoz ."
7	"Az indoklás szerint a Figyelő a díjjal „ a Szijjártó Péter fémjelezte külpolitikai fordulatot ismeri el "" : A külgazdasági és külügyminiszter ellentmondást nem tűrő kiállásának köszönhetően jelentősen nőtt Magyarország külpolitikai mozgástere , a magyar modell a világ számára is érthetővé vált , ráadásul egyre többen csatlakoznak a magyar állásponthoz ."
5	Íme a Nettólottó első része !
2	Szerintük így a királyság katonai erői és hírszerzése az Európai Unió kontrolljának hódolnának be .
2	Corbyn kijelentette : Theresa May brit miniszterelnök Brexit-megállapodása ellen fog szavazni a jövő héten a parlamentben .
5	   A Blochamps szerint a magyar társadalom felső tíz százalékába már úgy évi 5 millió forintos jövedelemmel be lehet kerülni , a gazdasági elit viszont valahol 15 millió forintos éves jövedelemnél kezdődik .
7	A Blochamps szerint a magyar társadalom 50 ezer leggazdagabb emberének vagyona továbbra is növekedni fog , 2020-ra úgy 12-15 százalékkal .
5	A korábban emberölés miatt életfogytiglani szabadságvesztésre ítélt , de büntetéséből kegyelemmel szabadult férfi a Bács-Kiskun megyei Szalkszentmártonban egy tanyás ingatlanon gazdálkodott .
6	Judith Sargentini zöldpárti képviselő , a magyar különjelentés összeállítója közölte : a napirendre vételre azért volt szükség , mert a helyzet napról napra romlik Magyarországon .
7	Ezt kompenzálandó a laktózérzékenyek a G7 számításai szerint  a minimálbér 5 százalékának megfelelő összeggel csökkenthetik az adójukat , vagyis a 2019-es minimálbérrel számolva évente úgy 82,8 ezer forinttal kevesebb adót kellene fizetniük .
5	A hőmérséklet a Dunántúl nyugati részén mínusz 2 és plusz 2 fok között változik , keletebbre mínusz 10 és mínusz 3 fok közötti értékeket mérnek - írták .
6	"Több fronton is fordulat kéne Mindezek miatt Szabó Imre következtetése szerint ahhoz , hogy érdemi előrelépés legyen a hazai sztrájkkultúrában , szükséges lenne a jogi szabályozás hiányosságainak javítása , ugyanakkor a kérdés összefügg "" a szakszervezeti megújulással , a szakszervezeti pluralizmus kérdéseivel és a társadalmi hozzáállással is "" ."
6	"Több fronton is fordulat kéne Mindezek miatt Szabó Imre következtetése szerint ahhoz , hogy érdemi előrelépés legyen a hazai sztrájkkultúrában , szükséges lenne a jogi szabályozás hiányosságainak javítása , ugyanakkor a kérdés összefügg "" a szakszervezeti megújulással , a szakszervezeti pluralizmus kérdéseivel és a társadalmi hozzáállással is "" ."
8	"A Kúria arra jutott , a még elégséges szolgáltatás körüli vitával sem lehet húzni az időt : ha a felek között nincs megegyezés , a "" még elégséges szolgáltatás mértékéről és feltételeiről a közigazgatási és munkaügyi bíróság a felek által megtett ajánlatok mérlegelésével , az egyik fél által tett végső ajánlat elfogadásáról rendelkező határozat meghozatalával dönthet "" ."
2	Pedig a sztrájk ( sőt , az általános sztrájk ) követelése retorikai szinten már a tiltakozási hullám legelejétől az események szerves része , és a január 5-i tüntetésre létrejött egy Országos Sztrájkelőkészítő és Demonstrációszervező Bizottság ( OSZD ) is akik azonban első körben megint nem munkabeszüntetést , hanem országos blokádokat ígértek két januári
2	A 2007-es nagy nyugdíjszámítás és egészségbiztosítás átalakítása miatt szervezett akció idején a Medián felmérte a fogadtatást , ekkor sztrájk céljaival a lakosság 29 százaléka teljesen egyetértett , és további 41 százalékuk is inkább rokonszenvezett a célkitűzésekkel .
7	Földiák azt mondta , éppen személyesen visznek a miniszterelnöknek egy levelet , amelybe beleírták a szakszervezetek által megfogalmazott átfogó , négypontos követeléslistát , illetve arra kérik Orbán Viktort , jelöljön ki valakit a kormány részéről , aki leül velük tárgyalni a pontokról .
6	A munkavállalók maguk is fanyalognak Eggyel frissebb és még kedvezőtlenebb képet fest a Liga Szakszervezetek koordinálásában készült hatástanulmány az új Munka Törvénykönyvéről , melyben a Szegedi Tudományegyetem kutatói mérték fel a versenyszférás munkavállalói attitűdöket a sztrájkkal kapcsolatban .
2	Pedig a sztrájk ( sőt , az általános sztrájk ) követelése retorikai szinten már a tiltakozási hullám legelejétől az események szerves része , és a január 5-i tüntetésre létrejött egy Országos Sztrájkelőkészítő és Demonstrációszervező Bizottság ( OSZD ) is akik azonban első körben megint nem munkabeszüntetést , hanem országos blokádokat ígértek két januári
2	Földiák szerint nem merülhet fel , hogy politikai sztrájkká ( ez jogellenes lenne , sztrájkolni csak gazdasági-szociális követelésekért lehet ) nyilvánítaná a bíróság az esetleges munkabeszüntetést , ugyanis attól még , hogy nem az egyes munkáltatók , hanem a kormány a követelések célpontja , még egyértelműen konkrét munkavállalói érdekek érvényesítéséről van szó .
2	Földiák András szerint ha nem lesz érdemi előrelépés a január 18-19-én esedékes blokádokig - amelyhez keddig 140 város csatlakozott - , akkor a rákövetkező héten megalakítják a valódi sztrájkbizottságot .
7	Bár csütörtökön Orbán Viktor már elmondta a legfontosabb makroszámokat , Varga Mihály elismételte , hogy 2018-ban a gazdasági növekedés 4,6 százalék lehetett az előzetes számok szerint , az államadósság pedig a GDP 71 százalékára csökkent .
7	A teljes projekt megvalósítását az Európai Unió az Integrált Közlekedésfejlesztési Operatív Program keretében a Kohéziós Alapból 8 milliárd forinttal támogatja .
5	Két állami cégtől is kap jövedelmet a Fidesz kommunikációs igazgatója , Hidvéghi Balázs - írja az Átlátszó . hu .
5	  A korábban nemzetközi civil szervetekben és az Európa Tanácsban is dolgozó Hidvéghi röviddel az után lett a két állami cég bizottságaiban , miután 2016-ban a kormánypárt kommunikációs igazgatója lett : a  Nemzeti Útdíjfizetési Zrt. igazgatóságában havi 400 ezer forintért ül az MMBF Földgáztároló Zrt. felügyelőbizottságában betöltött posztjáért pedig 200 ezer forintot kap havonta .
7	A látogatásra beleegyezését adta az ortodox egyház vezetősége is , hiszen Románia lakosságának nagy többsége görögkeleti vallású , a pápa csak az ortodox egyház beleegyezésével érkezhet Romániába .
1	Andrew Herrera december elején fegyverrel próbált kirabolni egy éttermet a texasi San Antonióban , ám az egyik vendég megállította őt , ami a fiatal fiú életébe került .
6	Mrs. Ruiz elmondta , hogy fiát tíz évesen bipoláris személyiségzavarral , majd pár évvel később skizofréniával diagnosztizálták .
1	Andrew Herrera édesanyja , Cynthia Ruiz azonban most azt kérdezi a hősnek tarott édesapától , hogy az első lövés után miért tüzelt többször .
1	Andrew Herrera december elején fegyverrel próbált kirabolni egy éttermet a texasi San Antonióban , ám az egyik vendég megállította őt , ami a fiatal fiú életébe került .
8	 A Greenpeace már a 2000-es években vizsgálódott a telep körül , később a Baranya megyei kormányhivataltól kérte ki az adatokat , de azokat végül csak bírósági úton sikerült kiperelni .
8	 A Greenpeace már a 2000-es években vizsgálódott a telep körül , később a Baranya megyei kormányhivataltól kérte ki az adatokat , de azokat végül csak bírósági úton sikerült kiperelni .
6	Nem sokkal később egy közlemény jelent meg az OTP honlapján : Az OTP Bank tájékoztatja ügyfeleit , hogy a 2019. január 11-én esedékes nyugdíjak átutalása várhatóan csak 2019. január 14-én hétfőn történik majd meg .
7	- nél volt fennakadás , ám péntek délelőtt a Giro is arról tájékoztatta a sajtót , hogy náluk minden hibamentesen működik , a beküldött tranzakciók feldolgozásában nem volt és jelenleg sincs fennakadás .
6	"Ennek pontos okáról , illetve a folyósítás várható időpontjáról az Államkincstár ügyfélszolgálata tud tájékoztatást nyújtani az alábbi elérhetőségeken : "" Kérdés viszont , hogy ha az Államkincstárnál nincs elakadás , a bankok viszont nem kapták meg a pénzt , akkor hol történhetett hiba ."
7	A bankok szerint lehet , hogy hétfőig csúszhat a kifizetés , délelőtt háromnegyed tizenegykor viszont az alábbi közleményt adta ki a Magyar Államkincstár : Nincs fennakadás a nyugdíjak kifizetésénél A Magyar Államkincstár felhívja a figyelmet , hogy nincs fennakadás a nyugdíjak kifizetésében .
6	Nem sokkal később egy közlemény jelent meg az OTP honlapján : Az OTP Bank tájékoztatja ügyfeleit , hogy a 2019. január 11-én esedékes nyugdíjak átutalása várhatóan csak 2019. január 14-én hétfőn történik majd meg .
6	Egy másik olvasónk azt írta , óraadóként tanít egy szakgimnáziumban , a bérét a MÁK bérszámfejti , és utalja , azonban hozzá sem érkezett meg a pénz .
2	Az állam demokrata párti kormányzója , Steve Bullock még nem döntött arról , aláírja vagy megvétózza a döntést .
1	A rendőrség 4 percen belül kiért a helyszínre , de addigra az 56 éves James Closs , valamint a 46 éves Diane Closs halott volt , lányuk pedig eltűnt a házból .
2	"A hallgatók azt is mondták Horváthnak , hogy "" minőségi felsőoktatásról akarsz kioktatni minket , miközben most üldöztétek el a CEU-t "" , illetve , hogy "" kiállunk oktatóink mellett , az őket feljelentőknek pedig üzenjük , hogy takarodjanak az egyetemeinkről "" ."
8	Az Állami Számvevőszék ( ÁSZ ) több mint százmillió forintra készül megbüntetni a Jobbikot , a Párbeszéd és a Momentum pedig nem kapta meg az erre a negyedévre szóló állami támogatását - írta a Népszava .
7	Az első Elizabeth Warren massachusettsi szenátor volt , aki újév napján hivatalosan is bejelentette indulását .
5	Tulsi Gabbard a második politikus , aki indul a demokraták elnökjelöltségéért .
7	Az első Elizabeth Warren massachusettsi szenátor volt , aki újév napján hivatalosan is bejelentette indulását .
6	A levegőhigiénés index alapján továbbra is veszélyes a levegő minősége Putnokon , Miskolcon egészségtelen , míg Kazincbarcikán és Sajószentpéteren kifogásolt a levegő minősége .
